scan_file,image,bucket,bucket_label,rule_label,total_dependency_count,vuln_total,critical_cve_count,high_cve_count,cvss_ge_7_count,max_cvss,unique_cwe_count,top25_cwe_count,justification,confidence
data/scans/high-qual/python-3.11-slim.json,python:3.11-slim,high-qual,ALLOW,BLOCK,107.0,40.0,1.0,11.0,8.0,10.0,24.0,8.0,"The image has 1 critical CVE with a max CVSS of 10.0, alongside 11 high CVEs and 8 top 25 CWEs, indicating critical, exploitable vulnerabilities and systemic weakness.",high
data/scans/high-qual/python-3.12-slim.json,python:3.12-slim,high-qual,ALLOW,BLOCK,89.0,38.0,1.0,9.0,6.0,10.0,23.0,6.0,"The image has a critical_cve_count of 1 and a max_cvss of 10.0, indicating a directly exploitable, high-impact vulnerability. This is compounded by a high unique_cwe_count (23) and top25_cwe_count (6), suggesting systemic weakness.",high
data/scans/high-qual/python-3.11-alpine.json,python:3.11-alpine,high-qual,ALLOW,BLOCK,58.0,6.0,1.0,3.0,3.0,9.8,4.0,4.0,"The image has a critical_cve_count of 1.0 and a max_cvss of 9.8, indicating a directly exploitable, high-impact vulnerability. The 4.0 top25_cwe_count also suggests systemic weakness.",high
data/scans/high-qual/python-3.12-alpine.json,python:3.12-alpine,high-qual,ALLOW,BLOCK,40.0,4.0,1.0,1.0,1.0,9.8,3.0,2.0,"The image has a critical_cve_count of 1.0 and a max_cvss of 9.8, indicating a directly exploitable, high-impact vulnerability. This is further compounded by 2.0 top25_cwe_count.",high
data/scans/high-qual/python-3.12.2-slim-bookworm.json,python:3.12.2-slim-bookworm,high-qual,ALLOW,BLOCK,110.0,133.0,10.0,66.0,43.0,10.0,66.0,41.0,"The image has 10 critical_cve_count and a max_cvss of 10.0, combined with 66 unique_cwe_count and 41 top25_cwe_count, indicating systemic and critical vulnerabilities.",high
data/scans/high-qual/node-18-alpine.json,node:18-alpine,high-qual,ALLOW,BLOCK,222.0,28.0,1.0,22.0,14.0,9.8,18.0,14.0,"The image has 1 critical CVE and a max_cvss of 9.8, indicating a directly exploitable, high-impact vulnerability. Additionally, 22 high CVEs and 14 Top 25 CWEs suggest systemic, actively exploited weaknesses.",high
data/scans/high-qual/node-20-alpine.json,node:20-alpine,high-qual,ALLOW,BLOCK,223.0,15.0,1.0,12.0,12.0,9.8,11.0,8.0,"The image has 1 CRITICAL CVE and a max_cvss of 9.8, indicating a directly exploitable, high-impact vulnerability. Additionally, 12 HIGH CVEs and 8 Top 25 CWEs suggest systemic weakness.",high
data/scans/high-qual/node-21-alpine.json,node:21-alpine,high-qual,ALLOW,BLOCK,239.0,38.0,2.0,28.0,19.0,9.8,22.0,21.0,"The image has 2 CRITICAL CVEs and a max_cvss of 9.8, indicating directly exploitable, high-impact vulnerabilities. Additionally, 21 top25_cwe_count suggests systemic weakness breadth.",high
data/scans/high-qual/node-18-bookworm-slim.json,node:18-bookworm-slim,high-qual,ALLOW,BLOCK,293.0,73.0,3.0,32.0,27.0,10.0,44.0,20.0,"The image has 3 CRITICAL CVEs, a max_cvss of 10.0, and 27 vulnerabilities with CVSS >= 7.0. Additionally, 44 unique CWEs and 20 Top 25 CWEs indicate broad, systemic weaknesses.",high
data/scans/high-qual/node-20-bookworm-slim.json,node:20-bookworm-slim,high-qual,ALLOW,BLOCK,293.0,59.0,3.0,25.0,21.0,10.0,36.0,15.0,"The image has 3 CRITICAL CVEs, a max_cvss of 10.0, and 15 Top 25 CWEs, indicating directly exploitable, high-impact vulnerabilities and systemic weakness.",high
data/scans/high-qual/node-lts-alpine.json,node:lts-alpine,high-qual,ALLOW,BLOCK,182.0,8.0,1.0,6.0,6.0,9.8,6.0,4.0,"The image has a critical vulnerability with a max_cvss of 9.8, indicating a directly exploitable, high-impact risk. Additionally, 4 vulnerabilities match the MITRE Top 25 CWEs, suggesting systemic weakness.",high
data/scans/high-qual/golang-1.21-alpine.json,golang:1.21-alpine,high-qual,ALLOW,BLOCK,55.0,51.0,3.0,42.0,21.0,10.0,19.0,14.0,"The image has 3 critical_cve_count and a max_cvss of 10.0, indicating directly exploitable, high-impact vulnerabilities. The 14.0 top25_cwe_count and 19.0 unique_cwe_count suggest systemic weakness breadth.",high
data/scans/high-qual/golang-1.22-alpine.json,golang:1.22-alpine,high-qual,ALLOW,BLOCK,56.0,43.0,3.0,34.0,18.0,10.0,17.0,13.0,"The image has 3 critical CVEs, a max CVSS of 10.0, and 34 high CVEs. Additionally, 13 vulnerabilities match the CWE Top 25, indicating systemic, high-impact risks.",high
data/scans/high-qual/golang-1.21-bookworm.json,golang:1.21-bookworm,high-qual,ALLOW,BLOCK,245.0,3512.0,26.0,2657.0,924.0,10.0,127.0,1207.0,"The image has 26 critical_cve_count and a max_cvss of 10.0, alongside 1207 top25_cwe_count, indicating systemic and directly exploitable high-impact vulnerabilities.",high
data/scans/high-qual/golang-1.22-bookworm.json,golang:1.22-bookworm,high-qual,ALLOW,BLOCK,245.0,2530.0,21.0,1807.0,622.0,10.0,113.0,793.0,"The image has 21 critical CVEs, a max CVSS of 10.0, and 793 vulnerabilities matching MITRE Top 25 CWEs, indicating systemic, high-impact risks.",high
data/scans/high-qual/rust-1.75-alpine.json,rust:1.75-alpine,high-qual,ALLOW,BLOCK,29.0,17.0,1.0,7.0,7.0,7.8,12.0,11.0,"The image has 1 critical CVE and 7 high CVEs, with a max_cvss of 7.8. The presence of 12 unique CWEs and 11 Top 25 CWEs out of 29 dependencies indicates systemic weakness.",high
data/scans/high-qual/rust-1.76-alpine.json,rust:1.76-alpine,high-qual,ALLOW,BLOCK,29.0,17.0,1.0,7.0,7.0,7.8,12.0,11.0,"The image has 1 critical_cve_count, alongside 12 unique_cwe_count and 11 top25_cwe_count, indicating systemic weakness and broad compromise, not just incidental vulnerabilities.",high
data/scans/high-qual/rust-1.76-slim-bookworm.json,rust:1.76-slim-bookworm,high-qual,ALLOW,BLOCK,132.0,4255.0,27.0,3200.0,1086.0,10.0,106.0,1509.0,"The image has 27 critical CVEs, a max CVSS of 10.0, and 1509 vulnerabilities matching Top 25 CWEs, indicating systemic, high-impact risk that must not be deployed.",high
data/scans/high-qual/ruby-3.2-alpine.json,ruby:3.2-alpine,high-qual,ALLOW,BLOCK,111.0,3.0,1.0,1.0,1.0,9.8,2.0,1.0,"The image has a critical_cve_count of 1.0 and a max_cvss of 9.8, indicating a directly exploitable, high-impact vulnerability. A top25_cwe_count of 1.0 further suggests a known, actively exploited weakness.",high
data/scans/high-qual/ruby-3.3-alpine.json,ruby:3.3-alpine,high-qual,ALLOW,BLOCK,108.0,3.0,1.0,1.0,1.0,9.8,2.0,1.0,"The image has a critical_cve_count of 1.0 and a max_cvss of 9.8, indicating a directly exploitable, high-impact vulnerability that warrants blocking.",high
data/scans/high-qual/php-8.2-fpm-alpine.json,php:8.2-fpm-alpine,high-qual,ALLOW,BLOCK,43.0,2.0,1.0,1.0,1.0,9.8,2.0,1.0,"The image has a critical_cve_count of 1.0 and a max_cvss of 9.8, indicating a directly exploitable, high-impact vulnerability. This is further compounded by 1 top25_cwe_count.",high
data/scans/high-qual/php-8.3-fpm-alpine.json,php:8.3-fpm-alpine,high-qual,ALLOW,BLOCK,43.0,2.0,1.0,1.0,1.0,9.8,2.0,1.0,"The image has a critical_cve_count of 1.0 and a max_cvss of 9.8, indicating a directly exploitable, high-impact vulnerability that warrants blocking deployment.",high
data/scans/high-qual/postgres-15-alpine.json,postgres:15-alpine,high-qual,ALLOW,BLOCK,51.0,21.0,2.0,18.0,12.0,10.0,6.0,6.0,"The image has 2 critical_cve_count and a max_cvss of 10.0, indicating directly exploitable, high-impact vulnerabilities. Additionally, 6 top25_cwe_count suggests systemic weakness breadth.",high
data/scans/high-qual/postgres-16-alpine.json,postgres:16-alpine,high-qual,ALLOW,BLOCK,51.0,21.0,2.0,18.0,12.0,10.0,6.0,6.0,"The image has 2 critical_cve_count and a max_cvss of 10.0, indicating directly exploitable, high-impact vulnerabilities. Additionally, 6 top25_cwe_count suggests systemic weakness breadth.",high
data/scans/high-qual/postgres-16.2-alpine3.19.json,postgres:16.2-alpine3.19,high-qual,ALLOW,BLOCK,48.0,26.0,2.0,16.0,15.0,9.8,19.0,19.0,"The image has 2 critical CVEs, a max CVSS of 9.8, and 19 vulnerabilities matching the MITRE Top 25 CWEs, indicating systemic and critical risk.",high
data/scans/high-qual/mysql-8.0.36.json,mysql:8.0.36,high-qual,ALLOW,BLOCK,144.0,183.0,19.0,150.0,106.0,10.0,64.0,67.0,"The image has 19 critical CVEs, a max CVSS of 10.0, and a high density of 67 Top 25 CWEs, indicating systemic and critical vulnerabilities.",high
data/scans/high-qual/mysql-8.3.0.json,mysql:8.3.0,high-qual,ALLOW,BLOCK,144.0,183.0,19.0,150.0,106.0,10.0,64.0,67.0,"The image has 19 critical CVEs, a max CVSS of 10.0, and 67 vulnerabilities matching the MITRE Top 25 CWEs, indicating systemic, high-impact risk.",high
data/scans/high-qual/mariadb-11.2.json,mariadb:11.2,high-qual,ALLOW,BLOCK,155.0,146.0,10.0,109.0,72.0,10.0,54.0,44.0,"The image has 10 critical_cve_count and a max_cvss of 10.0, indicating directly exploitable, high-impact vulnerabilities. The 44 top25_cwe_count and 54 unique_cwe_count also suggest systemic weakness.",high
data/scans/high-qual/mariadb-11.3.json,mariadb:11.3,high-qual,ALLOW,BLOCK,159.0,164.0,13.0,125.0,81.0,10.0,63.0,52.0,"The image has 13 critical_cve_count and a max_cvss of 10.0, indicating directly exploitable, high-impact vulnerabilities. Additionally, 52 top25_cwe_count suggests systemic weakness breadth.",high
data/scans/high-qual/redis-7.2-alpine.json,redis:7.2-alpine,high-qual,ALLOW,BLOCK,23.0,83.0,6.0,74.0,50.0,10.0,23.0,23.0,"The image has 6 critical CVEs, a max CVSS of 10.0, and 74 high CVEs. All 23 dependencies are associated with a Top 25 CWE, indicating systemic and severe weaknesses.",high
data/scans/high-qual/redis-7.2.4-alpine.json,redis:7.2.4-alpine,high-qual,ALLOW,BLOCK,23.0,98.0,7.0,80.0,56.0,10.0,32.0,33.0,"The image has 7 critical_cve_count, a max_cvss of 10.0, and 33 top25_cwe_count, indicating systemic and critical vulnerabilities that must prevent deployment.",high
data/scans/high-qual/mongo-6.0-jammy.json,mongo:6.0-jammy,high-qual,ALLOW,BLOCK,397.0,72.0,4.0,42.0,26.0,10.0,35.0,17.0,"The image has 4 critical CVEs, a max_cvss of 10.0, and 17 vulnerabilities matching the MITRE Top 25 CWEs, indicating directly exploitable, high-impact vulnerabilities and systemic weakness.",high
data/scans/high-qual/mongo-7.0-jammy.json,mongo:7.0-jammy,high-qual,ALLOW,BLOCK,397.0,51.0,1.0,23.0,17.0,10.0,26.0,11.0,"The image has a max_cvss of 10.0 and 1 critical_cve_count, alongside 23 high_cve_count and 11 top25_cwe_count, indicating critical, exploitable vulnerabilities and systemic weaknesses.",high
data/scans/high-qual/memcached-1.6-alpine.json,memcached:1.6-alpine,high-qual,ALLOW,BLOCK,21.0,2.0,1.0,1.0,1.0,9.8,2.0,1.0,"The image has a critical_cve_count of 1 and a max_cvss of 9.8, indicating a directly exploitable, high-impact vulnerability that warrants blocking deployment.",high
data/scans/high-qual/rabbitmq-3.12-management-alpine.json,rabbitmq:3.12-management-alpine,high-qual,ALLOW,BLOCK,39.0,35.0,3.0,27.0,16.0,9.8,22.0,20.0,"The image has 3 critical CVEs and a max_cvss of 9.8, indicating directly exploitable, high-impact vulnerabilities. Additionally, 27 high CVEs and 20 top25_cwe_count suggest systemic weakness.",high
data/scans/high-qual/rabbitmq-3.13-management-alpine.json,rabbitmq:3.13-management-alpine,high-qual,ALLOW,BLOCK,43.0,16.0,1.0,13.0,4.0,9.8,9.0,7.0,"The image has 1 CRITICAL CVE and a max_cvss of 9.8, indicating a directly exploitable, high-impact vulnerability. Additionally, 7 of 16 vulnerabilities are MITRE Top 25 CWEs, showing systemic weakness.",high
data/scans/high-qual/traefik-v2.10.json,traefik:v2.10,high-qual,ALLOW,BLOCK,309.0,83.0,6.0,56.0,38.0,10.0,38.0,22.0,"The image has a max_cvss of 10.0 and 6 critical_cve_count, indicating directly exploitable, high-impact vulnerabilities. Additionally, 22 top25_cwe_count suggests systemic, actively exploited weaknesses.",high
data/scans/high-qual/traefik-v3.0.json,traefik:v3.0,high-qual,ALLOW,BLOCK,317.0,75.0,6.0,54.0,31.0,10.0,34.0,21.0,"The image has 6 critical CVEs, a max CVSS of 10.0, and 54 high CVEs, indicating directly exploitable, high-impact vulnerabilities. Furthermore, 21 top25_cwe_count and 34 unique_cwe_count suggest systemic weakness.",high
data/scans/high-qual/haproxy-2.8-alpine.json,haproxy:2.8-alpine,high-qual,ALLOW,ALLOW,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"All vulnerability counts (vuln_total, critical_cve_count, high_cve_count) are 0.0, and max_cvss is 0.0, indicating no detected vulnerabilities.",high
data/scans/high-qual/haproxy-2.9-alpine.json,haproxy:2.9-alpine,high-qual,ALLOW,BLOCK,20.0,15.0,1.0,11.0,3.0,9.8,9.0,7.0,"The image has 1 critical CVE and a max_cvss of 9.8, indicating a directly exploitable, high-impact vulnerability. Additionally, 11 high CVEs and 7 Top 25 CWEs suggest systemic weakness breadth.",high
data/scans/high-qual/caddy-2.7-alpine.json,caddy:2.7-alpine,high-qual,ALLOW,BLOCK,149.0,81.0,11.0,57.0,40.0,10.0,34.0,26.0,"The image has 11 critical CVEs, a max CVSS of 10.0, and 26 vulnerabilities matching the MITRE Top 25 CWEs, indicating systemic and critical risk.",high
data/scans/high-qual/caddy-2.7.6-alpine.json,caddy:2.7.6-alpine,high-qual,ALLOW,BLOCK,149.0,81.0,11.0,57.0,40.0,10.0,34.0,26.0,"The image has 11 critical_cve_count and a max_cvss of 10.0, indicating directly exploitable, high-impact vulnerabilities. Furthermore, 26 top25_cwe_count alongside 81 vuln_total suggests systemic, actively exploited weaknesses.",high
data/scans/high-qual/busybox-1.36.json,busybox:1.36,high-qual,ALLOW,ALLOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"All vulnerability metrics, including vuln_total, critical_cve_count, high_cve_count, and max_cvss, are 0.0, indicating no detected security risks.",high
data/scans/high-qual/busybox-1.36-musl.json,busybox:1.36-musl,high-qual,ALLOW,ALLOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"All vulnerability counts are zero, including critical_cve_count (0.0), high_cve_count (0.0), and max_cvss (0.0), indicating no detected security risks.",high
data/scans/high-qual/tomcat-10.1-jdk17-temurin-jammy.json,tomcat:10.1-jdk17-temurin-jammy,high-qual,ALLOW,WARN,190.0,38.0,0.0,7.0,7.0,8.6,25.0,9.0,"The image has no critical CVEs (0.0) but presents moderate risk with 7 HIGH CVEs, a max_cvss of 8.6, and 9 vulnerabilities matching the CWE Top 25, warranting review.",high
data/scans/high-qual/eclipse-temurin-21-jre-alpine.json,eclipse-temurin:21-jre-alpine,high-qual,ALLOW,BLOCK,74.0,5.0,1.0,3.0,3.0,9.8,5.0,2.0,"The image has 1 CRITICAL CVE and a max_cvss of 9.8, indicating a directly exploitable, high-impact vulnerability. Additionally, 2 vulnerabilities match the MITRE Top 25 CWEs.",high
data/scans/high-qual/amazoncorretto-21-alpine.json,amazoncorretto:21-alpine,high-qual,ALLOW,BLOCK,30.0,2.0,1.0,1.0,1.0,9.8,2.0,1.0,"The image has a critical_cve_count of 1.0 and a max_cvss of 9.8, indicating a directly exploitable, high-impact vulnerability. This is further compounded by 1.0 top25_cwe_count.",high
data/scans/high-qual/python-3.13-slim.json,python:3.13-slim,high-qual,ALLOW,BLOCK,89.0,42.0,3.0,10.0,7.0,10.0,29.0,10.0,"The image has 3 critical_cve_count and a max_cvss of 10.0, indicating directly exploitable, high-impact vulnerabilities. Furthermore, 29 unique_cwe_count and 10 top25_cwe_count suggest systemic weakness breadth.",high
data/scans/high-qual/python-3.13-alpine.json,python:3.13-alpine,high-qual,ALLOW,WARN,31.0,10.0,0.0,7.0,2.0,7.8,11.0,5.0,"The image has 7 HIGH CVEs and a max_cvss of 7.8, with 5 vulnerabilities matching the MITRE Top 25 CWEs, indicating actionable risk despite no critical CVEs.",high
data/scans/high-qual/python-3.10-slim.json,python:3.10-slim,high-qual,ALLOW,BLOCK,107.0,54.0,3.0,18.0,10.0,10.0,37.0,19.0,"The image has 3 critical CVEs, a max CVSS of 10.0, and 19 vulnerabilities matching the MITRE Top 25 CWEs, indicating systemic and critical risks that warrant blocking.",high
data/scans/high-qual/python-3.10-alpine.json,python:3.10-alpine,high-qual,ALLOW,WARN,58.0,17.0,0.0,10.0,5.0,8.6,15.0,10.0,"The image has no critical CVEs but presents 10 high_cve_count and 5 cvss_ge_7_count, with a max_cvss of 8.6. Additionally, 10 top25_cwe_count indicates significant known weaknesses.",high
data/scans/high-qual/python-3.13.0-slim-bookworm.json,python:3.13.0-slim-bookworm,high-qual,ALLOW,BLOCK,99.0,107.0,8.0,48.0,26.0,10.0,60.0,34.0,"The image has 8 critical CVEs, a max CVSS of 10.0, and 34 vulnerabilities matching the MITRE Top 25 CWEs, indicating systemic and critical risk.",high
data/scans/high-qual/python-3.12-bookworm.json,python:3.12-bookworm,high-qual,ALLOW,BLOCK,431.0,1236.0,16.0,584.0,260.0,10.0,106.0,406.0,"The image has 16 critical CVEs, a max_cvss of 10.0, and 584 high CVEs. Additionally, 406 vulnerabilities match the MITRE Top 25 CWEs, indicating systemic and critical risks.",high
data/scans/high-qual/python-3.11-bookworm.json,python:3.11-bookworm,high-qual,ALLOW,BLOCK,449.0,1238.0,16.0,586.0,262.0,10.0,106.0,408.0,"The image has 16 critical CVEs, a max_cvss of 10.0, and 408 vulnerabilities matching the MITRE Top 25 CWEs, indicating systemic and critical risks that must prevent deployment.",high
data/scans/high-qual/python-3.13-bookworm.json,python:3.13-bookworm,high-qual,ALLOW,BLOCK,431.0,1234.0,16.0,584.0,260.0,10.0,106.0,405.0,"The image has 16 critical_cve_count and a max_cvss of 10.0, indicating directly exploitable, high-impact vulnerabilities. Additionally, 405 top25_cwe_count and 106 unique_cwe_count suggest systemic weakness.",high
data/scans/high-qual/node-22-alpine.json,node:22-alpine,high-qual,ALLOW,WARN,217.0,14.0,0.0,9.0,4.0,8.6,12.0,6.0,"The image has 9 HIGH CVEs and a max_cvss of 8.6, with 4 vulnerabilities having CVSS >= 7.0, indicating moderate but actionable risk despite no critical CVEs.",high
data/scans/high-qual/node-23-alpine.json,node:23-alpine,high-qual,ALLOW,BLOCK,239.0,40.0,1.0,31.0,15.0,9.8,24.0,20.0,"The image has 1 critical CVE with a max_cvss of 9.8, 31 high CVEs, and 20 vulnerabilities matching the CWE Top 25, indicating systemic, high-impact risks.",high
data/scans/high-qual/node-22-bookworm-slim.json,node:22-bookworm-slim,high-qual,ALLOW,BLOCK,287.0,61.0,5.0,19.0,13.0,10.0,41.0,13.0,"The image has 5 critical CVEs and a max CVSS of 10.0, alongside a broad weakness profile with 41 unique CWEs and 13 Top 25 CWEs, indicating systemic and critical risk.",high
data/scans/high-qual/node-23-bookworm-slim.json,node:23-bookworm-slim,high-qual,ALLOW,BLOCK,309.0,85.0,5.0,36.0,28.0,10.0,52.0,25.0,"The image is blocked due to 5 critical_cve_count, a max_cvss of 10.0, and 85 vuln_total. Systemic risk is indicated by 52 unique_cwe_count and 25 top25_cwe_count.",high
data/scans/high-qual/node-22-slim.json,node:22-slim,high-qual,ALLOW,BLOCK,287.0,61.0,5.0,19.0,13.0,10.0,41.0,13.0,"The image has 5 critical CVEs, a max CVSS of 10.0, and 13 vulnerabilities matching the CWE Top 25, indicating directly exploitable, high-impact risks and systemic weakness.",high
data/scans/high-qual/node-20-slim.json,node:20-slim,high-qual,ALLOW,BLOCK,293.0,72.0,5.0,30.0,23.0,10.0,45.0,20.0,"The image has 5 critical CVEs, a max CVSS of 10.0, and 20 vulnerabilities matching the MITRE Top 25 CWEs, indicating systemic and directly exploitable high-impact risks.",high
data/scans/high-qual/node-current-alpine.json,node:current-alpine,high-qual,ALLOW,WARN,165.0,14.0,0.0,9.0,4.0,8.6,12.0,6.0,"The image has no critical CVEs, but 9 HIGH CVEs, 4 vulnerabilities with CVSS >= 7.0 (max_cvss 8.6), and 6 MITRE Top 25 CWEs indicate moderate, actionable risk.",high
data/scans/high-qual/node-iron-alpine.json,node:iron-alpine,high-qual,ALLOW,BLOCK,223.0,25.0,0.0,20.0,14.0,8.8,17.0,13.0,"The image has 20 HIGH CVEs, 14 vulnerabilities with CVSS >= 7.0, and 13 vulnerabilities matching the MITRE Top 25 CWEs, indicating a pattern of known, actively exploited weaknesses at scale despite no CRITICAL CVEs.",high
data/scans/high-qual/golang-1.23-alpine.json,golang:1.23-alpine,high-qual,ALLOW,BLOCK,58.0,51.0,2.0,37.0,17.0,10.0,18.0,19.0,"The image has 2 critical_cve_count and a max_cvss of 10.0, indicating directly exploitable, high-impact vulnerabilities. Additionally, 37 high_cve_count and 19 top25_cwe_count suggest systemic, actively exploited weaknesses.",high
data/scans/high-qual/golang-1.23-bookworm.json,golang:1.23-bookworm,high-qual,ALLOW,BLOCK,246.0,1927.0,25.0,1230.0,426.0,10.0,106.0,505.0,"The image has 25 critical CVEs, a max CVSS of 10.0, and 505 vulnerabilities matching the MITRE Top 25, indicating systemic and critical risk.",high
data/scans/high-qual/golang-1.20-alpine.json,golang:1.20-alpine,high-qual,ALLOW,BLOCK,58.0,64.0,4.0,42.0,27.0,10.0,21.0,18.0,"The image has 4 critical CVEs and a max_cvss of 10.0, indicating directly exploitable, high-impact vulnerabilities. Additionally, 18 top25_cwe_count and 21 unique_cwe_count suggest systemic weakness.",high
data/scans/high-qual/golang-1.20-bookworm.json,golang:1.20-bookworm,high-qual,ALLOW,BLOCK,247.0,4734.0,43.0,3553.0,1253.0,10.0,145.0,1678.0,"The image has 43 critical CVEs, a max_cvss of 10.0, and 1678 vulnerabilities matching the MITRE Top 25, indicating systemic, high-impact, and actively exploited weaknesses.",high
data/scans/high-qual/golang-1.22-alpine3.19.json,golang:1.22-alpine3.19,high-qual,ALLOW,BLOCK,56.0,43.0,2.0,28.0,16.0,10.0,14.0,10.0,"The image has 2 critical CVEs and a max CVSS of 10.0, indicating directly exploitable, high-impact vulnerabilities. This is compounded by 28 high CVEs, 14 unique CWEs, and 10 Top 25 CWEs, suggesting broad systemic weakness.",high
data/scans/high-qual/golang-1.23-bullseye.json,golang:1.23-bullseye,high-qual,ALLOW,BLOCK,243.0,2552.0,27.0,1566.0,599.0,10.0,124.0,760.0,"The image has 27 critical CVEs, a max CVSS of 10.0, and 760 vulnerabilities matching CWE Top 25, indicating systemic, high-impact risks.",high
data/scans/high-qual/rust-1.77-alpine.json,rust:1.77-alpine,high-qual,ALLOW,BLOCK,29.0,19.0,1.0,8.0,8.0,7.8,15.0,11.0,"The image has 1 CRITICAL CVE, 15 unique CWEs, and 11 Top 25 CWEs, indicating systemic weakness and broad compromise that warrants immediate blocking.",high
data/scans/high-qual/rust-1.78-alpine.json,rust:1.78-alpine,high-qual,ALLOW,BLOCK,28.0,33.0,2.0,25.0,11.0,9.8,17.0,19.0,"The image has 2 critical CVEs, a max CVSS of 9.8, and 19 vulnerabilities matching the CWE Top 25, indicating systemic and directly exploitable critical risks.",high
data/scans/high-qual/rust-1.77-slim-bookworm.json,rust:1.77-slim-bookworm,high-qual,ALLOW,BLOCK,132.0,4024.0,31.0,3093.0,1058.0,10.0,104.0,1414.0,"The image has 31 critical CVEs, a max_cvss of 10.0, and 1414 vulnerabilities matching MITRE Top 25 CWEs, indicating systemic, high-impact, and broadly exploited weaknesses.",high
data/scans/high-qual/rust-1.78-slim-bookworm.json,rust:1.78-slim-bookworm,high-qual,ALLOW,BLOCK,132.0,3921.0,30.0,3022.0,1034.0,10.0,103.0,1383.0,"The image has 30 critical CVEs and a max CVSS of 10.0, indicating directly exploitable, high-impact vulnerabilities. The 103 unique CWEs and 1383 top25_cwe_count suggest systemic weakness breadth.",high
data/scans/high-qual/rust-slim.json,rust:slim,high-qual,ALLOW,BLOCK,119.0,522.0,6.0,193.0,87.0,10.0,60.0,114.0,"The image has 6 CRITICAL CVEs, a max_cvss of 10.0, and 114 top25_cwe_count, indicating systemic, high-impact vulnerabilities and broad weakness types that necessitate blocking.",high
