scan_file,image,bucket,bucket_label,rule_label,total_dependency_count,vuln_total,critical_cve_count,high_cve_count,cvss_ge_7_count,max_cvss,unique_cwe_count,top25_cwe_count,justification,confidence
data/scans/high-qual/mongo-7.0-jammy.json,mongo:7.0-jammy,high-qual,ALLOW,WARN,397.0,51.0,1.0,23.0,17.0,10.0,26.0,11.0,"One critical CVE (max_cvss 10.0) and 23 high CVEs indicate actionable risk. However, across 397 dependencies, the top25_cwe_count (11) results in a very low density ratio (~0.027), suggesting isolated findings rather than systemic compromise. This is an urgent but contained remediation task, not an emergency.",high
data/scans/high-qual/memcached-1.6-alpine.json,memcached:1.6-alpine,high-qual,ALLOW,WARN,21.0,2.0,1.0,1.0,1.0,9.8,2.0,1.0,"One critical CVE with max_cvss 9.8 is a serious finding. However, across 21 components, the breadth indicators are very low (2 unique CWEs, 1 Top 25 match), indicating an isolated exploitable dependency rather than systemic compromise. This requires urgent but not emergency remediation.",high
data/scans/high-qual/rabbitmq-3.13-management-alpine.json,rabbitmq:3.13-management-alpine,high-qual,ALLOW,WARN,43.0,16.0,1.0,13.0,4.0,9.8,9.0,7.0,"One critical CVE with max_cvss 9.8 and 13 high CVEs indicate significant actionable risk. However, across 43 components, the top25_cwe_count (7) results in a density ratio of ~0.16, and unique_cwe_count is 9. This suggests concentrated risk in a few packages rather than systemic compromise, making it an urgent but manageable remediation task.",high
data/scans/high-qual/busybox-1.36.json,busybox:1.36,high-qual,ALLOW,ALLOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"All vulnerability counts (critical, high, total) are zero, with no detected CWEs or high CVSS scores. The image presents no security risk based on the scan, indicating a completely clean profile.",high
data/scans/high-qual/busybox-1.36-musl.json,busybox:1.36-musl,high-qual,ALLOW,ALLOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"All vulnerability counts (critical, high, total) are zero, and no CWEs or CVSS scores were found. The image reports zero dependencies, indicating a completely clean or extremely minimal profile with no detected security concerns.",high
data/scans/high-qual/tomcat-10.1-jdk17-temurin-jammy.json,tomcat:10.1-jdk17-temurin-jammy,high-qual,ALLOW,WARN,190.0,38.0,0.0,7.0,7.0,8.6,25.0,9.0,"No critical CVEs, but 7 high-severity CVEs with max_cvss 8.6 indicate actionable risk. Across 190 components, the top25_cwe_count of 9 results in a density ratio of 0.047, well below the systemic threshold. This suggests isolated remediation targets, fitting a sprint-cycle fix rather than an emergency.",high
data/scans/high-qual/eclipse-temurin-21-jre-alpine.json,eclipse-temurin:21-jre-alpine,high-qual,ALLOW,WARN,74.0,5.0,1.0,3.0,3.0,9.8,5.0,2.0,"One critical CVE with max_cvss 9.8 and 3 high CVEs indicate actionable risk. However, across 74 components, the breadth indicators are low (5 unique CWEs, 2 Top 25 matches), and the density ratio is very low (0.027). This suggests an isolated, urgent remediation target, not systemic compromise, fitting a WARN label for sprint-cycle remediation.",high
data/scans/high-qual/amazoncorretto-21-alpine.json,amazoncorretto:21-alpine,high-qual,ALLOW,WARN,30.0,2.0,1.0,1.0,1.0,9.8,2.0,1.0,"One critical CVE with max_cvss 9.8 is a serious, prioritized finding. However, breadth indicators are very low — only 2 unique CWE types and 1 Top 25 match across 30 components. This indicates an isolated exploitable dependency, not systemic compromise; remediation is urgent but not emergency-level.",high
data/scans/high-qual/python-3.13-slim.json,python:3.13-slim,high-qual,ALLOW,WARN,89.0,42.0,3.0,10.0,7.0,10.0,29.0,10.0,"3 critical CVEs and a max_cvss of 10.0 indicate serious, actionable risk. However, the density of Top 25 CWEs is low (10 matches across 89 components, a ratio of 0.11), suggesting these are concentrated findings rather than systemic compromise. This requires urgent remediation within normal engineering cycles.",high
data/scans/high-qual/python-3.13-alpine.json,python:3.13-alpine,high-qual,ALLOW,WARN,31.0,10.0,0.0,7.0,2.0,7.8,11.0,5.0,"No critical CVEs, but 7 HIGH CVEs and 5 Top 25 CWE matches across 31 components indicate actionable risk. The density ratio of Top 25 CWEs (5/31 = ~0.16) is well below the systemic threshold, suggesting concentrated issues rather than broad compromise. This requires a sprint-cycle fix, not an emergency.",high
data/scans/high-qual/python-3.13.0-slim-bookworm.json,python:3.13.0-slim-bookworm,high-qual,ALLOW,BLOCK,99.0,107.0,8.0,48.0,26.0,10.0,60.0,34.0,"8 critical CVEs and 48 high CVEs, with max_cvss 10.0, indicate severe risk. The top25_cwe_count of 34 across 99 dependencies results in a density ratio of 0.34, exceeding the 0.3 threshold for concentrated risk. This, combined with 60 unique CWEs, suggests a broad and systemic compromise requiring emergency remediation.",high
data/scans/high-qual/python-3.13-bookworm.json,python:3.13-bookworm,high-qual,ALLOW,BLOCK,431.0,1234.0,16.0,584.0,260.0,10.0,106.0,405.0,"16 critical CVEs and 584 high CVEs are present. The top25_cwe_count (405) is nearly equal to the total_dependency_count (431), resulting in a density ratio of ~0.94. This indicates nearly every component carries a known weaponized weakness, signifying systemic compromise with multiple independent, exploitable entry points.",high
data/scans/high-qual/node-22-alpine.json,node:22-alpine,high-qual,ALLOW,WARN,217.0,14.0,0.0,9.0,4.0,8.6,12.0,6.0,"No critical CVEs, but 9 HIGH CVEs and max_cvss 8.6 indicate actionable risk. Across 217 components, the top25_cwe_count (6) results in a density ratio of only 0.027, well below the systemic threshold. This suggests isolated remediation targets, not widespread compromise; a sprint-cycle fix, not an emergency.",high
data/scans/high-qual/node-22-bookworm-slim.json,node:22-bookworm-slim,high-qual,ALLOW,WARN,287.0,61.0,5.0,19.0,13.0,10.0,41.0,13.0,"5 critical CVEs and 19 high CVEs, with max_cvss 10.0, indicate actionable risk. However, across 287 components, the top25_cwe_count (13) results in a density ratio of only 0.045, well below the systemic threshold. This suggests isolated, urgent remediation targets rather than broad, systemic compromise.",high
data/scans/high-qual/node-22-slim.json,node:22-slim,high-qual,ALLOW,WARN,287.0,61.0,5.0,19.0,13.0,10.0,41.0,13.0,"5 critical CVEs and 19 high CVEs indicate actionable risk. However, across 287 components, the top25_cwe_count of 13 results in a density ratio of approximately 0.045, well below the systemic threshold. This suggests concentrated, isolated remediation targets rather than broad compromise, fitting a sprint-cycle fix.",high
data/scans/high-qual/node-current-alpine.json,node:current-alpine,high-qual,ALLOW,WARN,165.0,14.0,0.0,9.0,4.0,8.6,12.0,6.0,"No critical CVEs, but 9 HIGH CVEs and a max_cvss of 8.6 indicate actionable risk. Across 165 components, the top25_cwe_count (6) results in a low density ratio (0.036), suggesting concentrated issues rather than systemic compromise. This is an urgent but structured engineering task, not an emergency.",high
data/scans/high-qual/node-iron-alpine.json,node:iron-alpine,high-qual,ALLOW,WARN,223.0,25.0,0.0,20.0,14.0,8.8,17.0,13.0,"No critical CVEs, but 20 HIGH CVEs and max_cvss 8.8 indicate actionable risk. Across 223 components, 13 Top 25 CWE matches (density ~0.06) and 17 unique weakness types suggest isolated remediation targets rather than systemic compromise; this is an urgent but structured engineering task, not an emergency.",high
data/scans/high-qual/golang-1.23-alpine.json,golang:1.23-alpine,high-qual,ALLOW,WARN,58.0,51.0,2.0,37.0,17.0,10.0,18.0,19.0,"2 critical CVEs with max_cvss 10.0 and 37 high-severity findings indicate significant risk. Across 58 components, the top25_cwe_count of 19 (density ~0.33) suggests a substantial accumulation of known weaknesses. This is an urgent remediation task, but not systemic compromise requiring an immediate BLOCK.",high
data/scans/high-qual/golang-1.23-bookworm.json,golang:1.23-bookworm,high-qual,ALLOW,BLOCK,246.0,1927.0,25.0,1230.0,426.0,10.0,106.0,505.0,"The density ratio of top25_cwe_count (505) to total_dependency_count (246) is over 2.0, indicating systemic compromise. With 25 critical CVEs, 1230 high CVEs, and 106 unique CWE types, the image presents multiple independent, broadly exploitable entry points across its attack surface.",high
data/scans/high-qual/golang-1.23-bullseye.json,golang:1.23-bullseye,high-qual,ALLOW,BLOCK,243.0,2552.0,27.0,1566.0,599.0,10.0,124.0,760.0,"27 critical CVEs with max_cvss 10.0 and 760 Top 25 CWE matches across 243 components. The density ratio of 3.12 (760/243) indicates multiple weaponized weaknesses per component, alongside 124 unique CWE types. This is systemic, widespread compromise with multiple independent exploitable entry points.",high
data/scans/high-qual/rust-slim.json,rust:slim,high-qual,ALLOW,BLOCK,119.0,522.0,6.0,193.0,87.0,10.0,60.0,114.0,"6 critical CVEs and 193 high CVEs are present. The top25_cwe_count (114) is nearly equal to the total_dependency_count (119), resulting in a density ratio of ~0.96. This indicates systemic compromise with nearly every component carrying a known weaponized weakness, requiring immediate blocking.",high
data/scans/high-qual/ruby-3.3-slim.json,ruby:3.3-slim,high-qual,ALLOW,WARN,169.0,49.0,3.0,16.0,8.0,10.0,34.0,15.0,"3 critical CVEs and 16 high CVEs, with a max_cvss of 10.0, indicate actionable risk. However, across 169 components, the top25_cwe_count (15) results in a density ratio of ~0.088, well below the systemic threshold. This suggests isolated, prioritized remediation targets rather than widespread compromise, fitting a sprint-cycle fix.",high
data/scans/high-qual/ruby-3.3-bookworm.json,ruby:3.3-bookworm,high-qual,ALLOW,BLOCK,500.0,1217.0,16.0,580.0,255.0,10.0,105.0,395.0,"16 critical CVEs and 580 high CVEs, combined with a max_cvss of 10.0, indicate severe risk. The density ratio of top25_cwe_count (395) to total_dependency_count (500) is 0.79, meaning nearly 80% of components carry a known weaponized weakness. This, along with 105 unique CWE types, signifies systemic, broad compromise across the image, requiring immediate intervention.",high
data/scans/high-qual/php-8.2-cli-alpine.json,php:8.2-cli-alpine,high-qual,ALLOW,WARN,43.0,11.0,0.0,8.0,3.0,8.6,9.0,6.0,"No critical CVEs, but 8 HIGH CVEs and a max_cvss of 8.6 indicate actionable risk. Across 43 components, 6 Top 25 CWE matches (density ratio ~0.14) suggest concentrated, isolated remediation targets rather than systemic compromise; this is an urgent but structured engineering task.",high
data/scans/high-qual/php-8.3-cli-alpine.json,php:8.3-cli-alpine,high-qual,ALLOW,WARN,43.0,11.0,0.0,8.0,3.0,8.6,9.0,6.0,"No critical CVEs, but 8 HIGH CVEs and a max_cvss of 8.6 indicate actionable risk. Across 43 components, the top25_cwe_count (6) results in a density ratio of 0.14, well below the systemic threshold, suggesting concentrated risk that requires a sprint-cycle fix.",high
data/scans/high-qual/php-8.3-fpm-bookworm.json,php:8.3-fpm-bookworm,high-qual,ALLOW,BLOCK,174.0,1018.0,10.0,490.0,191.0,10.0,78.0,292.0,"10 critical CVEs and 490 high CVEs are present. The density of Top 25 CWEs is extremely high, with 292 matches across 174 components (a ratio of ~1.68). This indicates systemic compromise with multiple independent, weaponized weaknesses spread broadly across the image, requiring immediate emergency remediation.",high
data/scans/high-qual/php-8.2-fpm-bookworm.json,php:8.2-fpm-bookworm,high-qual,ALLOW,BLOCK,174.0,1018.0,10.0,490.0,191.0,10.0,78.0,292.0,"The density ratio of top25_cwe_count (292) to total_dependency_count (174) is 1.68, indicating more than one weaponized weakness per component. With 10 critical CVEs, 490 high CVEs, and 78 unique CWE types, this image shows systemic, broad, and immediately exploitable compromise across its attack surface.",high
data/scans/high-qual/eclipse-temurin-21-jdk-alpine.json,eclipse-temurin:21-jdk-alpine,high-qual,ALLOW,WARN,78.0,20.0,0.0,12.0,7.0,8.6,13.0,13.0,"No critical CVEs, but 12 HIGH CVEs and max_cvss 8.6 indicate actionable risk. Across 78 components, 13 Top 25 CWE matches (density 0.17) suggest isolated remediation targets rather than systemic compromise; this is a sprint-cycle fix, not an emergency.",high
data/scans/high-qual/eclipse-temurin-17-jre-alpine.json,eclipse-temurin:17-jre-alpine,high-qual,ALLOW,WARN,74.0,20.0,0.0,12.0,7.0,8.6,13.0,13.0,"No critical CVEs, but 12 HIGH CVEs and 7 with CVSS >= 7.0 (max_cvss 8.6) indicate actionable risk. The top25_cwe_count (13) across 74 dependencies results in a density of ~0.175, well below the systemic threshold, suggesting concentrated risk rather than broad compromise. This is an urgent but structured engineering task, not an emergency.",high
data/scans/high-qual/eclipse-temurin-17-jdk-alpine.json,eclipse-temurin:17-jdk-alpine,high-qual,ALLOW,WARN,78.0,20.0,0.0,12.0,7.0,8.6,13.0,13.0,"No critical CVEs are present. However, 12 high-severity CVEs and 7 vulnerabilities with CVSS >= 7.0 (max_cvss 8.6) indicate actionable risk. Across 78 components, the top25_cwe_count (13) results in a density ratio of 0.167, suggesting concentrated issues rather than systemic compromise. This warrants a scheduled remediation.",high
data/scans/high-qual/eclipse-temurin-21-jre-jammy.json,eclipse-temurin:21-jre-jammy,high-qual,ALLOW,WARN,144.0,19.0,0.0,10.0,5.0,7.8,16.0,6.0,"No critical CVEs, but 10 HIGH CVEs (5 with CVSS >= 7.0 and max_cvss 7.8) indicate actionable risk. Across 144 components, the top25_cwe_count (6) results in a density ratio of ~0.04, well below the systemic threshold. This suggests concentrated, not systemic, risk requiring scheduled remediation.",high
data/scans/high-qual/amazoncorretto-17-alpine.json,amazoncorretto:17-alpine,high-qual,ALLOW,WARN,30.0,11.0,0.0,8.0,3.0,8.6,9.0,6.0,"No critical CVEs, but 8 HIGH CVEs and max_cvss 8.6 indicate actionable risk. Across 30 components, 6 Top 25 CWE matches (density 0.2) and 9 unique weakness types suggest isolated remediation targets rather than systemic compromise; this is a sprint-cycle fix, not an emergency.",high
data/scans/high-qual/amazoncorretto-21-al2023.json,amazoncorretto:21-al2023,high-qual,ALLOW,WARN,145.0,16.0,0.0,16.0,6.0,7.6,11.0,7.0,"No critical CVEs, but 16 high-severity CVEs (6 with CVSS >= 7.0 and max_cvss 7.6) indicate actionable risk. Across 145 components, the density of Top 25 CWE matches (7) is very low (0.048), suggesting isolated remediation targets rather than systemic compromise. This is an urgent but structured engineering task, not an emergency.",high
data/scans/high-qual/tomcat-11.0-jdk21-temurin.json,tomcat:11.0-jdk21-temurin,high-qual,ALLOW,WARN,186.0,21.0,0.0,7.0,2.0,7.5,16.0,7.0,"No critical CVEs are present. While there are 7 high-severity CVEs, the low density of Top 25 CWEs (7 across 186 components, ratio ~0.04) and only 2 vulnerabilities with CVSS >= 7.0 indicate isolated, actionable risks rather than systemic compromise. This requires scheduled remediation, not an emergency.",high
data/scans/high-qual/debian-trixie-slim.json,debian:trixie-slim,high-qual,ALLOW,WARN,79.0,49.0,3.0,16.0,8.0,10.0,34.0,15.0,"3 critical CVEs and 16 high CVEs, including a max_cvss of 10.0, indicate significant actionable risk. However, the density ratio of top25_cwe_count (15) to total_dependency_count (79) is approximately 0.19, which is well below the systemic compromise threshold. This suggests concentrated, not widespread, vulnerabilities, making it an urgent but manageable remediation task.",high
data/scans/high-qual/debian-bookworm.json,debian:bookworm,high-qual,ALLOW,WARN,89.0,58.0,5.0,18.0,12.0,10.0,39.0,13.0,"5 critical CVEs and max_cvss 10.0 indicate serious, actionable risk. However, across 89 components, the top25_cwe_count of 13 results in a density ratio of 0.15, well below the systemic threshold. This suggests concentrated, isolated vulnerabilities requiring urgent remediation within a normal sprint cycle, not an emergency BLOCK.",high
data/scans/high-qual/ubuntu-24.10.json,ubuntu:24.10,high-qual,ALLOW,ALLOW,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"No critical or high CVEs, and all vulnerability counts (vuln_total, cvss_ge_7_count, unique_cwe_count, top25_cwe_count) are zero across 93 components. This image has no detected security risks and is deployment-ready.",high
data/scans/high-qual/alpine-3.20.json,alpine:3.20,high-qual,ALLOW,WARN,15.0,8.0,0.0,7.0,2.0,7.8,7.0,5.0,"No critical CVEs, but 7 HIGH CVEs and 5 Top 25 CWE matches across only 15 components indicate a significant proportion of the minimal attack surface is compromised. The density ratio of 0.33 (5/15) suggests actionable risk requiring scheduled remediation, not an emergency.",high
data/scans/high-qual/fedora-40.json,fedora:40,high-qual,ALLOW,ALLOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"All vulnerability counts are zero, including critical, high, and CVSS >= 7.0. There are no unique CWEs or Top 25 CWEs. This image is completely clean and meets all security standards.",high
data/scans/high-qual/fedora-41.json,fedora:41,high-qual,ALLOW,ALLOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"No vulnerabilities, critical CVEs, high CVEs, or any CWEs were detected. The image has a pristine security profile, indicating it is safe for deployment without any intervention.",high
data/scans/high-qual/rockylinux-9.json,rockylinux:9,high-qual,ALLOW,BLOCK,142.0,112.0,12.0,83.0,57.0,9.8,64.0,51.0,"12 critical CVEs and 83 high CVEs, combined with 51 Top 25 CWE matches across 142 components, indicate systemic compromise. The density ratio of 0.359 (51/142) and 64 unique CWE types show that multiple independent, weaponized weaknesses are spread broadly across the image, requiring emergency remediation.",high
data/scans/high-qual/rockylinux-9-minimal.json,rockylinux:9-minimal,high-qual,ALLOW,WARN,119.0,82.0,9.0,59.0,37.0,9.8,51.0,35.0,"9 critical CVEs and 59 high CVEs, with max_cvss 9.8, represent a significant remediation backlog. However, the density of Top 25 CWEs (35 across 119 components, a ratio of ~0.29) is below the systemic threshold, indicating concentrated risk in a subset of packages rather than pervasive compromise. This is an urgent, but structured, engineering task.",high
data/scans/high-qual/busybox-1.37.json,busybox:1.37,high-qual,ALLOW,ALLOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"No vulnerabilities of any severity, including critical or high, were detected. All breadth and density indicators are zero, indicating a completely clean and secure image.",high
data/scans/high-qual/httpd-2.4-alpine.json,httpd:2.4-alpine,high-qual,ALLOW,WARN,43.0,17.0,0.0,9.0,4.0,8.6,14.0,9.0,"No critical CVEs, but 9 HIGH CVEs and 9 Top 25 CWE matches indicate actionable risk. Across 43 components, the top25_cwe_count density (9/43 = ~0.21) is below the systemic threshold, suggesting concentrated risk rather than broad compromise. This requires scheduled remediation, not an emergency.",high
data/scans/high-qual/httpd-2.4.59-alpine.json,httpd:2.4.59-alpine,high-qual,ALLOW,BLOCK,40.0,62.0,5.0,41.0,21.0,9.8,31.0,29.0,"5 critical CVEs and 41 high CVEs are present. The top25_cwe_count (29) represents a density of 0.725 matches per component across 40 dependencies, indicating widespread, weaponized weaknesses. With 31 unique CWE types, this image shows systemic compromise with multiple independent exploitable entry points.",high
data/scans/high-qual/httpd-2.4.62-alpine.json,httpd:2.4.62-alpine,high-qual,ALLOW,BLOCK,41.0,55.0,4.0,37.0,21.0,9.8,28.0,30.0,"4 critical CVEs and 37 high CVEs, with max_cvss 9.8, indicate severe risk. The density of 30 Top 25 CWE matches across only 41 components (ratio ~0.73) and 28 unique CWE types points to systemic compromise, not isolated findings. This image has multiple independent, exploitable entry points.",high
data/scans/high-qual/httpd-2.4.62-bookworm.json,httpd:2.4.62-bookworm,high-qual,ALLOW,BLOCK,117.0,167.0,10.0,76.0,51.0,10.0,72.0,55.0,"10 critical CVEs and 76 high CVEs, combined with 55 Top 25 CWE matches across 117 components (a density of 0.47), indicate widespread, systemic compromise. The high unique CWE count (72) further suggests multiple independent exploitable entry points, requiring immediate remediation.",high
data/scans/high-qual/postgres-17-alpine.json,postgres:17-alpine,high-qual,ALLOW,WARN,51.0,37.0,1.0,25.0,15.0,10.0,15.0,12.0,"One critical CVE with max_cvss 10.0 and 25 high CVEs indicate significant risk. However, across 51 components, the top25_cwe_count (12) results in a density ratio of 0.235, below the systemic threshold. This suggests concentrated, actionable vulnerabilities rather than broad compromise, warranting a WARN for scheduled remediation.",high
data/scans/high-qual/postgres-16.3-alpine3.20.json,postgres:16.3-alpine3.20,high-qual,ALLOW,BLOCK,51.0,126.0,8.0,105.0,68.0,10.0,43.0,46.0,"8 critical CVEs and 105 high CVEs, with max_cvss 10.0, are present. The top25_cwe_count (46) is nearly equal to the total_dependency_count (51), resulting in a density ratio of ~0.90. This indicates systemic compromise, with nearly every component carrying a known weaponized weakness. This image has multiple independent, exploitable entry points and must be blocked.",high
data/scans/high-qual/mysql-9.0.json,mysql:9.0,high-qual,ALLOW,BLOCK,144.0,189.0,18.0,144.0,100.0,10.0,67.0,64.0,"18 critical CVEs and 144 high CVEs, with max_cvss 10.0, indicate severe risk. The 64 Top 25 CWE matches across 144 components (density 0.44) and 67 unique CWEs suggest a broad and systemic compromise, with multiple independent exploitable weaknesses spread across the image. This requires emergency remediation.",high
data/scans/high-qual/mysql-8.4.0.json,mysql:8.4.0,high-qual,ALLOW,BLOCK,144.0,205.0,21.0,156.0,111.0,10.0,73.0,68.0,"21 critical CVEs and 156 high CVEs, with max_cvss 10.0, indicate severe risk. The density ratio of top25_cwe_count (68) to total_dependency_count (144) is 0.47, well above the 0.3 threshold, suggesting widespread compromise. With 73 unique CWEs, this image presents multiple independent, exploitable entry points across its attack surface, requiring emergency remediation.",high
data/scans/high-qual/mariadb-11.4.json,mariadb:11.4,high-qual,ALLOW,WARN,155.0,37.0,1.0,24.0,15.0,10.0,14.0,12.0,"One critical CVE with max_cvss 10.0 and 24 high CVEs indicate actionable risk. However, across 155 components, the top25_cwe_count of 12 (density ~0.077) and 14 unique CWEs suggest concentrated issues rather than systemic compromise. This is an urgent but isolated remediation target, suitable for a sprint-cycle fix.",high
data/scans/high-qual/mariadb-10.11.json,mariadb:10.11,high-qual,ALLOW,WARN,157.0,46.0,1.0,29.0,20.0,10.0,21.0,13.0,"One critical CVE (max_cvss 10.0) and 29 high CVEs indicate significant actionable risk. However, across 157 components, the top25_cwe_count (13) results in a density ratio of ~0.08, well below the systemic threshold. This suggests concentrated, not widespread, compromise, making it an urgent but manageable remediation task.",high
data/scans/high-qual/cassandra-4.1.json,cassandra:4.1,high-qual,ALLOW,WARN,198.0,158.0,8.0,76.0,47.0,10.0,63.0,53.0,"8 critical CVEs and 76 high CVEs with max_cvss 10.0 indicate significant risk. However, the top25_cwe_count (53) divided by total_dependency_count (198) yields a density of 0.267, which is below the systemic compromise threshold. This suggests concentrated risk requiring urgent, but not emergency, remediation.",high
