scan_file,image,bucket,bucket_label,rule_label,total_dependency_count,vuln_total,critical_cve_count,high_cve_count,cvss_ge_7_count,max_cvss,unique_cwe_count,top25_cwe_count,base_image_age_days
data/scans/high-qual/python-3.12.2-slim-bookworm.json,python:3.12.2-slim-bookworm,high-qual,ALLOW,WARN,110.0,133.0,10.0,66.0,43.0,10.0,66.0,41.0,721.0
data/scans/high-qual/node-18-alpine.json,node:18-alpine,high-qual,ALLOW,ALLOW,222.0,28.0,1.0,22.0,14.0,9.8,18.0,14.0,354.0
data/scans/high-qual/node-20-alpine.json,node:20-alpine,high-qual,ALLOW,ALLOW,223.0,15.0,1.0,12.0,12.0,9.8,11.0,8.0,0.0
data/scans/high-qual/node-21-alpine.json,node:21-alpine,high-qual,ALLOW,WARN,239.0,38.0,2.0,28.0,19.0,9.8,22.0,21.0,649.0
data/scans/high-qual/node-18-bookworm-slim.json,node:18-bookworm-slim,high-qual,ALLOW,WARN,293.0,73.0,3.0,32.0,27.0,10.0,44.0,20.0,298.0
data/scans/high-qual/node-20-bookworm-slim.json,node:20-bookworm-slim,high-qual,ALLOW,ALLOW,293.0,59.0,3.0,25.0,21.0,10.0,36.0,15.0,0.0
data/scans/high-qual/node-lts-alpine.json,node:lts-alpine,high-qual,ALLOW,ALLOW,182.0,8.0,1.0,6.0,6.0,9.8,6.0,4.0,0.0
data/scans/high-qual/golang-1.21-alpine.json,golang:1.21-alpine,high-qual,ALLOW,WARN,55.0,51.0,3.0,42.0,21.0,10.0,19.0,14.0,586.0
data/scans/high-qual/golang-1.22-alpine.json,golang:1.22-alpine,high-qual,ALLOW,WARN,56.0,43.0,3.0,34.0,18.0,10.0,17.0,13.0,404.0
data/scans/high-qual/golang-1.21-bookworm.json,golang:1.21-bookworm,high-qual,ALLOW,BLOCK,245.0,3512.0,26.0,2657.0,924.0,10.0,127.0,1207.0,580.0
data/scans/high-qual/golang-1.22-bookworm.json,golang:1.22-bookworm,high-qual,ALLOW,BLOCK,245.0,2530.0,21.0,1807.0,622.0,10.0,113.0,793.0,404.0
data/scans/high-qual/rust-1.75-alpine.json,rust:1.75-alpine,high-qual,ALLOW,WARN,29.0,17.0,1.0,7.0,7.0,7.8,12.0,11.0,778.0
data/scans/high-qual/rust-1.76-alpine.json,rust:1.76-alpine,high-qual,ALLOW,WARN,29.0,17.0,1.0,7.0,7.0,7.8,12.0,11.0,730.0
data/scans/high-qual/rust-1.76-slim-bookworm.json,rust:1.76-slim-bookworm,high-qual,ALLOW,BLOCK,132.0,4255.0,27.0,3200.0,1086.0,10.0,106.0,1509.0,733.0
data/scans/high-qual/ruby-3.2-alpine.json,ruby:3.2-alpine,high-qual,ALLOW,ALLOW,111.0,3.0,1.0,1.0,1.0,9.8,2.0,1.0,0.0
data/scans/high-qual/ruby-3.3-alpine.json,ruby:3.3-alpine,high-qual,ALLOW,ALLOW,108.0,3.0,1.0,1.0,1.0,9.8,2.0,1.0,0.0
data/scans/high-qual/php-8.2-fpm-alpine.json,php:8.2-fpm-alpine,high-qual,ALLOW,ALLOW,43.0,2.0,1.0,1.0,1.0,9.8,2.0,1.0,46.0
data/scans/high-qual/php-8.3-fpm-alpine.json,php:8.3-fpm-alpine,high-qual,ALLOW,ALLOW,43.0,2.0,1.0,1.0,1.0,9.8,2.0,1.0,44.0
data/scans/high-qual/postgres-15-alpine.json,postgres:15-alpine,high-qual,ALLOW,ALLOW,51.0,21.0,2.0,18.0,12.0,10.0,6.0,6.0,16.0
data/scans/high-qual/postgres-16-alpine.json,postgres:16-alpine,high-qual,ALLOW,ALLOW,51.0,21.0,2.0,18.0,12.0,10.0,6.0,6.0,13.0
data/scans/high-qual/postgres-16.2-alpine3.19.json,postgres:16.2-alpine3.19,high-qual,ALLOW,WARN,48.0,26.0,2.0,16.0,15.0,9.8,19.0,19.0,697.0
data/scans/high-qual/mysql-8.0.36.json,mysql:8.0.36,high-qual,ALLOW,WARN,144.0,183.0,19.0,150.0,106.0,10.0,64.0,67.0,697.0
data/scans/high-qual/mysql-8.3.0.json,mysql:8.3.0,high-qual,ALLOW,WARN,144.0,183.0,19.0,150.0,106.0,10.0,64.0,67.0,697.0
data/scans/high-qual/mariadb-11.2.json,mariadb:11.2,high-qual,ALLOW,WARN,155.0,146.0,10.0,109.0,72.0,10.0,54.0,44.0,405.0
data/scans/high-qual/mariadb-11.3.json,mariadb:11.3,high-qual,ALLOW,WARN,159.0,164.0,13.0,125.0,81.0,10.0,63.0,52.0,656.0
data/scans/high-qual/redis-7.2-alpine.json,redis:7.2-alpine,high-qual,ALLOW,ALLOW,23.0,83.0,6.0,74.0,50.0,10.0,23.0,23.0,21.0
data/scans/high-qual/redis-7.2.4-alpine.json,redis:7.2.4-alpine,high-qual,ALLOW,WARN,23.0,98.0,7.0,80.0,56.0,10.0,32.0,33.0,667.0
data/scans/high-qual/mongo-6.0-jammy.json,mongo:6.0-jammy,high-qual,ALLOW,ALLOW,397.0,72.0,4.0,42.0,26.0,10.0,35.0,17.0,77.0
data/scans/high-qual/mongo-7.0-jammy.json,mongo:7.0-jammy,high-qual,ALLOW,ALLOW,397.0,51.0,1.0,23.0,17.0,10.0,26.0,11.0,0.0
data/scans/high-qual/memcached-1.6-alpine.json,memcached:1.6-alpine,high-qual,ALLOW,ALLOW,21.0,2.0,1.0,1.0,1.0,9.8,2.0,1.0,5.0
data/scans/high-qual/rabbitmq-3.12-management-alpine.json,rabbitmq:3.12-management-alpine,high-qual,ALLOW,WARN,39.0,35.0,3.0,27.0,16.0,9.8,22.0,20.0,516.0
data/scans/high-qual/rabbitmq-3.13-management-alpine.json,rabbitmq:3.13-management-alpine,high-qual,ALLOW,ALLOW,43.0,16.0,1.0,13.0,4.0,9.8,9.0,7.0,104.0
data/scans/high-qual/traefik-v2.10.json,traefik:v2.10,high-qual,ALLOW,WARN,309.0,83.0,6.0,56.0,38.0,10.0,38.0,22.0,779.0
data/scans/high-qual/traefik-v3.0.json,traefik:v3.0,high-qual,ALLOW,WARN,317.0,75.0,6.0,54.0,31.0,10.0,34.0,21.0,621.0
data/scans/high-qual/haproxy-2.8-alpine.json,haproxy:2.8-alpine,high-qual,ALLOW,ALLOW,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/scans/high-qual/haproxy-2.9-alpine.json,haproxy:2.9-alpine,high-qual,ALLOW,ALLOW,20.0,15.0,1.0,11.0,3.0,9.8,9.0,7.0,360.0
data/scans/high-qual/caddy-2.7-alpine.json,caddy:2.7-alpine,high-qual,ALLOW,WARN,149.0,81.0,11.0,57.0,40.0,10.0,34.0,26.0,683.0
data/scans/high-qual/caddy-2.7.6-alpine.json,caddy:2.7.6-alpine,high-qual,ALLOW,WARN,149.0,81.0,11.0,57.0,40.0,10.0,34.0,26.0,683.0
data/scans/high-qual/busybox-1.36.json,busybox:1.36,high-qual,ALLOW,ALLOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/scans/high-qual/busybox-1.36-musl.json,busybox:1.36-musl,high-qual,ALLOW,ALLOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
data/scans/high-qual/tomcat-10.1-jdk17-temurin-jammy.json,tomcat:10.1-jdk17-temurin-jammy,high-qual,ALLOW,ALLOW,190.0,38.0,0.0,7.0,7.0,8.6,25.0,9.0,0.0
data/scans/high-qual/eclipse-temurin-21-jre-alpine.json,eclipse-temurin:21-jre-alpine,high-qual,ALLOW,ALLOW,74.0,5.0,1.0,3.0,3.0,9.8,5.0,2.0,38.0
data/scans/high-qual/amazoncorretto-21-alpine.json,amazoncorretto:21-alpine,high-qual,ALLOW,ALLOW,30.0,2.0,1.0,1.0,1.0,9.8,2.0,1.0,47.0
data/scans/aged-stale/nginx-1.18.0.json,nginx:1.18.0,aged-stale,WARN,BLOCK,136.0,279.0,44.0,180.0,136.0,10.0,83.0,155.0,1801.0
data/scans/aged-stale/nginx-1.19.0.json,nginx:1.19.0,aged-stale,WARN,BLOCK,136.0,332.0,46.0,222.0,173.0,10.0,89.0,178.0,2106.0
data/scans/aged-stale/nginx-1.20.0.json,nginx:1.20.0,aged-stale,WARN,BLOCK,136.0,277.0,44.0,179.0,135.0,10.0,82.0,155.0,1769.0
data/scans/aged-stale/nginx-1.21.0.json,nginx:1.21.0,aged-stale,WARN,WARN,136.0,252.0,30.0,157.0,113.0,10.0,80.0,133.0,1727.0
data/scans/aged-stale/nginx-1.22.0.json,nginx:1.22.0,aged-stale,WARN,BLOCK,143.0,346.0,18.0,177.0,114.0,10.0,94.0,156.0,1257.0
data/scans/aged-stale/alpine-3.12.json,alpine:3.12,aged-stale,WARN,WARN,15.0,1.0,1.0,1.0,1.0,9.8,2.0,1.0,1441.0
data/scans/aged-stale/alpine-3.13.json,alpine:3.13,aged-stale,WARN,WARN,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222.0
data/scans/aged-stale/alpine-3.14.json,alpine:3.14,aged-stale,WARN,WARN,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.0
data/scans/aged-stale/ubuntu-16.04.json,ubuntu:16.04,aged-stale,WARN,WARN,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1238.0
data/scans/aged-stale/ubuntu-18.04.json,ubuntu:18.04,aged-stale,WARN,WARN,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.0
data/scans/aged-stale/debian-buster.json,debian:buster,aged-stale,WARN,WARN,92.0,38.0,2.0,22.0,18.0,9.8,29.0,18.0,641.0
data/scans/aged-stale/debian-stretch.json,debian:stretch,aged-stale,WARN,WARN,84.0,33.0,2.0,16.0,17.0,9.8,21.0,17.0,1362.0
data/scans/aged-stale/python-3.6.15.json,python:3.6.15,aged-stale,WARN,BLOCK,430.0,6975.0,97.0,4410.0,1961.0,10.0,195.0,2600.0,1545.0
data/scans/aged-stale/python-3.7.12.json,python:3.7.12,aged-stale,WARN,BLOCK,430.0,6868.0,82.0,4356.0,1922.0,10.0,194.0,2556.0,1469.0
data/scans/aged-stale/python-3.8.10.json,python:3.8.10,aged-stale,WARN,BLOCK,434.0,1480.0,49.0,1018.0,585.0,10.0,147.0,741.0,1721.0
data/scans/aged-stale/python-3.9.5.json,python:3.9.5,aged-stale,WARN,BLOCK,434.0,1480.0,49.0,1018.0,585.0,10.0,147.0,741.0,1721.0
data/scans/aged-stale/node-10.24.1.json,node:10.24.1,aged-stale,WARN,BLOCK,851.0,540.0,39.0,364.0,285.0,10.0,93.0,274.0,1801.0
data/scans/aged-stale/node-12.22.9.json,node:12.22.9,aged-stale,WARN,BLOCK,853.0,353.0,26.0,238.0,196.0,10.0,78.0,175.0,1508.0
data/scans/aged-stale/node-14.17.0.json,node:14.17.0,aged-stale,WARN,BLOCK,851.0,531.0,39.0,359.0,279.0,10.0,91.0,268.0,1753.0
data/scans/aged-stale/node-15.14.0.json,node:15.14.0,aged-stale,WARN,BLOCK,667.0,532.0,38.0,359.0,279.0,10.0,94.0,267.0,1753.0
data/scans/aged-stale/node-16.13.0.json,node:16.13.0,aged-stale,WARN,BLOCK,637.0,1353.0,48.0,926.0,537.0,10.0,149.0,670.0,1579.0
data/scans/aged-stale/golang-1.15.15.json,golang:1.15.15,aged-stale,WARN,BLOCK,238.0,1210.0,53.0,920.0,517.0,10.0,142.0,567.0,1678.0
data/scans/aged-stale/golang-1.16.15.json,golang:1.16.15,aged-stale,WARN,BLOCK,241.0,6430.0,62.0,4140.0,1748.0,10.0,177.0,2262.0,1468.0
data/scans/aged-stale/golang-1.17.13.json,golang:1.17.13,aged-stale,WARN,BLOCK,241.0,5810.0,57.0,3843.0,1584.0,10.0,172.0,2016.0,1322.0
data/scans/aged-stale/rust-1.50.0.json,rust:1.50.0,aged-stale,WARN,BLOCK,414.0,1623.0,63.0,1129.0,647.0,10.0,150.0,817.0,1830.0
data/scans/aged-stale/rust-1.55.0.json,rust:1.55.0,aged-stale,WARN,BLOCK,410.0,7102.0,98.0,4478.0,1989.0,10.0,197.0,2662.0,1612.0
data/scans/aged-stale/ruby-2.5.9.json,ruby:2.5.9,aged-stale,WARN,BLOCK,447.0,1465.0,50.0,1012.0,580.0,10.0,148.0,730.0,1725.0
data/scans/aged-stale/ruby-2.6.8.json,ruby:2.6.8,aged-stale,WARN,BLOCK,454.0,7118.0,100.0,4491.0,2000.0,10.0,198.0,2666.0,1579.0
data/scans/aged-stale/ruby-2.7.4.json,ruby:2.7.4,aged-stale,WARN,BLOCK,465.0,7123.0,100.0,4494.0,2003.0,10.0,199.0,2665.0,1579.0
data/scans/aged-stale/php-7.2.34.json,php:7.2.34,aged-stale,WARN,BLOCK,160.0,1237.0,22.0,918.0,491.0,10.0,132.0,612.0,1921.0
data/scans/aged-stale/php-7.3.33.json,php:7.3.33,aged-stale,WARN,BLOCK,168.0,6139.0,47.0,3941.0,1615.0,10.0,156.0,2174.0,1459.0
data/scans/aged-stale/php-7.4.26.json,php:7.4.26,aged-stale,WARN,BLOCK,169.0,6516.0,49.0,4132.0,1726.0,10.0,160.0,2349.0,1564.0
data/scans/aged-stale/postgres-9.6.24.json,postgres:9.6.24,aged-stale,WARN,WARN,136.0,158.0,12.0,120.0,95.0,10.0,53.0,50.0,1493.0
data/scans/aged-stale/postgres-12.14.json,postgres:12.14,aged-stale,WARN,WARN,152.0,272.0,17.0,173.0,121.0,10.0,90.0,85.0,1048.0
data/scans/aged-stale/mysql-5.6.51.json,mysql:5.6.51,aged-stale,WARN,WARN,117.0,150.0,11.0,113.0,86.0,10.0,45.0,49.0,1546.0
data/scans/aged-stale/mysql-5.7.30.json,mysql:5.7.30,aged-stale,WARN,BLOCK,130.0,267.0,24.0,198.0,155.0,10.0,76.0,97.0,2106.0
data/scans/aged-stale/mysql-5.7.35.json,mysql:5.7.35,aged-stale,WARN,WARN,130.0,219.0,20.0,159.0,122.0,10.0,71.0,73.0,1616.0
data/scans/aged-stale/mariadb-10.3.34.json,mariadb:10.3.34,aged-stale,WARN,WARN,189.0,520.0,18.0,275.0,154.0,10.0,76.0,124.0,1416.0
data/scans/aged-stale/mariadb-10.4.24.json,mariadb:10.4.24,aged-stale,WARN,WARN,189.0,483.0,18.0,238.0,119.0,10.0,75.0,105.0,1416.0
data/scans/aged-stale/redis-5.0.14.json,redis:5.0.14,aged-stale,WARN,WARN,102.0,251.0,14.0,168.0,116.0,10.0,84.0,71.0,1216.0
data/scans/aged-stale/redis-6.0.9.json,redis:6.0.9,aged-stale,WARN,WARN,89.0,223.0,20.0,163.0,122.0,10.0,70.0,79.0,1889.0
data/scans/aged-stale/redis-6.2.5.json,redis:6.2.5,aged-stale,WARN,WARN,89.0,207.0,16.0,150.0,113.0,10.0,68.0,68.0,1627.0
data/scans/aged-stale/mongo-4.0.28.json,mongo:4.0.28,aged-stale,WARN,WARN,143.0,107.0,7.0,92.0,64.0,10.0,29.0,28.0,1223.0
data/scans/aged-stale/mongo-4.2.10.json,mongo:4.2.10,aged-stale,WARN,WARN,147.0,245.0,21.0,190.0,150.0,10.0,72.0,94.0,1950.0
data/scans/aged-stale/mongo-4.4.5.json,mongo:4.4.5,aged-stale,WARN,WARN,304.0,223.0,22.0,172.0,134.0,10.0,70.0,86.0,1774.0
data/scans/aged-stale/tomcat-8.5.60.json,tomcat:8.5.60,aged-stale,WARN,BLOCK,212.0,300.0,52.0,210.0,182.0,10.0,107.0,122.0,1943.0
data/scans/aged-stale/tomcat-9.0.40.json,tomcat:9.0.40,aged-stale,WARN,BLOCK,215.0,305.0,51.0,215.0,185.0,10.0,109.0,123.0,1943.0
data/scans/aged-stale/httpd-2.4.41.json,httpd:2.4.41,aged-stale,WARN,BLOCK,121.0,1406.0,39.0,1067.0,573.0,10.0,135.0,698.0,2210.0
data/scans/aged-stale/httpd-2.4.46.json,httpd:2.4.46,aged-stale,WARN,WARN,111.0,188.0,32.0,117.0,103.0,10.0,73.0,82.0,1769.0
data/scans/aged-stale/wordpress-5.4.2.json,wordpress:5.4.2,aged-stale,WARN,BLOCK,223.0,1674.0,68.0,1167.0,669.0,10.0,148.0,871.0,2047.0
data/scans/aged-stale/wordpress-5.7.2.json,wordpress:5.7.2,aged-stale,WARN,BLOCK,224.0,1343.0,51.0,930.0,521.0,10.0,137.0,686.0,1710.0
data/scans/aged-stale/ghost-3.42.5.json,ghost:3.42.5,aged-stale,WARN,WARN,2313.0,353.0,37.0,247.0,213.0,10.0,93.0,121.0,1654.0
data/scans/aged-stale/caddy-2.3.0.json,caddy:2.3.0,aged-stale,WARN,WARN,102.0,151.0,17.0,128.0,99.0,10.0,46.0,53.0,1734.0
data/scans/aged-stale/haproxy-2.2.14.json,haproxy:2.2.14,aged-stale,WARN,WARN,89.0,108.0,12.0,65.0,55.0,10.0,51.0,47.0,1710.0
data/scans/aged-stale/vault-1.7.3.json,vault:1.7.3,aged-stale,WARN,WARN,22.0,116.0,10.0,104.0,77.0,10.0,35.0,41.0,1689.0
data/scans/known-vuln/vulhub-php-5.4.1-cgi.json,vulhub/php:5.4.1-cgi,known-vuln,BLOCK,BLOCK,183.0,549.0,46.0,387.0,281.0,10.0,75.0,299.0,2741.0
data/scans/known-vuln/vulhub-tomcat-7.0.79.json,vulhub/tomcat:7.0.79,known-vuln,BLOCK,BLOCK,247.0,399.0,107.0,269.0,203.0,10.0,62.0,145.0,3099.0
data/scans/known-vuln/vulhub-tomcat-8.5.19.json,vulhub/tomcat:8.5.19,known-vuln,BLOCK,BLOCK,189.0,498.0,104.0,345.0,249.0,10.0,88.0,166.0,3099.0
data/scans/known-vuln/vulhub-redis-4.0.14.json,vulhub/redis:4.0.14,known-vuln,BLOCK,BLOCK,77.0,53.0,5.0,27.0,27.0,9.8,28.0,25.0,2440.0
data/scans/known-vuln/vulhub-mysql-5.5.23.json,vulhub/mysql:5.5.23,known-vuln,BLOCK,BLOCK,97.0,62.0,16.0,47.0,47.0,9.8,32.0,35.0,2915.0
data/scans/known-vuln/vulhub-elasticsearch-1.1.1.json,vulhub/elasticsearch:1.1.1,known-vuln,BLOCK,BLOCK,280.0,496.0,70.0,311.0,249.0,10.0,83.0,205.0,2756.0
data/scans/known-vuln/vulhub-solr-8.1.1.json,vulhub/solr:8.1.1,known-vuln,BLOCK,BLOCK,431.0,544.0,69.0,319.0,271.0,10.0,147.0,229.0,751.0
data/scans/known-vuln/vulhub-activemq-5.11.1.json,vulhub/activemq:5.11.1,known-vuln,BLOCK,BLOCK,287.0,415.0,86.0,294.0,289.0,10.0,95.0,241.0,2516.0
data/scans/known-vuln/vulhub-jenkins-2.46.1.json,vulhub/jenkins:2.46.1,known-vuln,BLOCK,BLOCK,451.0,653.0,78.0,376.0,310.0,10.0,103.0,308.0,2525.0
data/scans/known-vuln/vulhub-nexus-3.14.0.json,vulhub/nexus:3.14.0,known-vuln,BLOCK,BLOCK,520.0,1284.0,144.0,763.0,701.0,10.0,161.0,681.0,2659.0
data/scans/known-vuln/vulhub-thinkphp-5.0.20.json,vulhub/thinkphp:5.0.20,known-vuln,BLOCK,BLOCK,177.0,1430.0,52.0,1079.0,596.0,10.0,145.0,699.0,2106.0
data/scans/known-vuln/vulhub-ghostscript-9.21.json,vulhub/ghostscript:9.21,known-vuln,BLOCK,WARN,84.0,58.0,6.0,27.0,26.0,9.8,29.0,27.0,1937.0
data/scans/known-vuln/vulhub-drupal-8.5.0.json,vulhub/drupal:8.5.0,known-vuln,BLOCK,BLOCK,176.0,1014.0,79.0,790.0,536.0,10.0,108.0,548.0,2894.0
data/scans/known-vuln/vulhub-joomla-3.4.5.json,vulhub/joomla:3.4.5,known-vuln,BLOCK,BLOCK,200.0,1151.0,121.0,868.0,635.0,10.0,103.0,565.0,1073.0
data/scans/known-vuln/vulnerables-web-dvwa-latest.json,vulnerables/web-dvwa:latest,known-vuln,BLOCK,BLOCK,216.0,439.0,78.0,287.0,260.0,10.0,89.0,207.0,2712.0
data/scans/known-vuln/vulnerables-web-dvwa-1.9.json,vulnerables/web-dvwa:1.9,known-vuln,BLOCK,BLOCK,221.0,492.0,81.0,290.0,284.0,10.0,73.0,227.0,3360.0
data/scans/known-vuln/vulnerables-cve-2014-0160-latest.json,vulnerables/cve-2014-0160:latest,known-vuln,BLOCK,BLOCK,119.0,170.0,31.0,112.0,87.0,10.0,42.0,52.0,3059.0
data/scans/known-vuln/vulnerables-cve-2014-6271-latest.json,vulnerables/cve-2014-6271:latest,known-vuln,BLOCK,BLOCK,119.0,104.0,25.0,71.0,66.0,10.0,33.0,39.0,3059.0
data/scans/known-vuln/vulnerables-cve-2017-7494-latest.json,vulnerables/cve-2017-7494:latest,known-vuln,BLOCK,BLOCK,324.0,730.0,69.0,550.0,407.0,10.0,84.0,404.0,3058.0
data/scans/known-vuln/bkimminich-juice-shop-latest.json,bkimminich/juice-shop:latest,known-vuln,BLOCK,WARN,1122.0,76.0,10.0,49.0,44.0,10.0,47.0,24.0,0.0
data/scans/known-vuln/bkimminich-juice-shop-v14.0.0.json,bkimminich/juice-shop:v14.0.0,known-vuln,BLOCK,WARN,2280.0,154.0,29.0,105.0,99.0,10.0,65.0,49.0,1409.0
data/scans/known-vuln/bkimminich-juice-shop-v12.0.0.json,bkimminich/juice-shop:v12.0.0,known-vuln,BLOCK,BLOCK,1509.0,184.0,37.0,134.0,125.0,10.0,63.0,69.0,2014.0
data/scans/known-vuln/bkimminich-juice-shop-v11.0.0.json,bkimminich/juice-shop:v11.0.0,known-vuln,BLOCK,BLOCK,1408.0,171.0,25.0,122.0,112.0,10.0,63.0,67.0,2119.0
data/scans/known-vuln/bkimminich-juice-shop-v10.0.0.json,bkimminich/juice-shop:v10.0.0,known-vuln,BLOCK,BLOCK,1430.0,177.0,26.0,126.0,115.0,10.0,63.0,69.0,2206.0
data/scans/known-vuln/bkimminich-juice-shop-v9.0.0.json,bkimminich/juice-shop:v9.0.0,known-vuln,BLOCK,BLOCK,1334.0,174.0,25.0,114.0,102.0,10.0,63.0,56.0,2394.0
data/scans/known-vuln/bkimminich-juice-shop-v8.0.0.json,bkimminich/juice-shop:v8.0.0,known-vuln,BLOCK,BLOCK,1082.0,169.0,28.0,116.0,107.0,10.0,61.0,56.0,2683.0
data/scans/known-vuln/citizenstig-dvwa-latest.json,citizenstig/dvwa:latest,known-vuln,BLOCK,BLOCK,286.0,447.0,80.0,307.0,262.0,10.0,79.0,163.0,2841.0
data/scans/known-vuln/tleemcjr-metasploitable2-latest.json,tleemcjr/metasploitable2:latest,known-vuln,BLOCK,BLOCK,604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2969.0
data/scans/known-vuln/webgoat-webgoat-8.0-latest.json,webgoat/webgoat-8.0:latest,known-vuln,BLOCK,BLOCK,302.0,326.0,56.0,211.0,206.0,10.0,78.0,168.0,2123.0
data/scans/known-vuln/webgoat-webgoat-7.1-latest.json,webgoat/webgoat-7.1:latest,known-vuln,BLOCK,BLOCK,324.0,412.0,95.0,275.0,273.0,10.0,86.0,226.0,3370.0
data/scans/known-vuln/infoslack-dvwa-latest.json,infoslack/dvwa:latest,known-vuln,BLOCK,BLOCK,285.0,576.0,112.0,402.0,359.0,10.0,81.0,238.0,3392.0
